Title,Link,Type,Number,Month,Day,Year,Date
DECRETO 1756 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1756 DEL 27 DE OCTUBRE DE 2017.pdf,DECRETO,1756,10,27,2017,2017-10-27
DECRETO 1757 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1757 DEL 27 DE OCTUBRE DE 2017.pdf,DECRETO,1757,10,27,2017,2017-10-27
DECRETO 1758 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1758 DEL 27 DE OCTUBRE DE 2017.pdf,DECRETO,1758,10,27,2017,2017-10-27
DECRETO 1760 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1760 DEL 27 DE OCTUBRE DE 2017.pdf,DECRETO,1760,10,27,2017,2017-10-27
RESOLUCION 376 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCION 376 DEL 27 DE OCTUBRE DE 2017.pdf,RESOLUCION,376,10,27,2017,2017-10-27
RESOLUCION 377 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCION 377 DEL 27 DE OCTUBRE DE 2017.pdf,RESOLUCION,377,10,27,2017,2017-10-27
DECRETO 1765 DEL 30 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1765 DEL 30 DE OCTUBRE DE 2017.pdf,DECRETO,1765,10,30,2017,2017-10-30
DECRETO 1771 DEL 01 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1771 DEL 01 DE NOVIEMBRE DE 2017.pdf,DECRETO,1771,11,1,2017,2017-11-01
DECRETO 1787 DEL 02 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1787 DEL 02 DE NOVIEMBRE DE 2017.pdf,DECRETO,1787,11,2,2017,2017-11-02
DECRETO 1786 DEL 02 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1786 DEL 02 DE NOVIEMBRE DE 2017.pdf,DECRETO,1786,11,2,2017,2017-11-02
DECRETO 1785 DEL 02 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1785 DEL 02 DE NOVIEMBRE DE 2017.pdf,DECRETO,1785,11,2,2017,2017-11-02
DECRETO 1784 DEL 02 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1784 DEL 02 DE NOVIEMBRE DE 2017.pdf,DECRETO,1784,11,2,2017,2017-11-02
DECRETO 1783 DEL 02 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1783 DEL 02 DE NOVIEMBRE DE 2017.pdf,DECRETO,1783,11,2,2017,2017-11-02
DECRETO 1788 DEL 3 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1788 DEL 3 DE NOVIEMBRE DE 2017.pdf,DECRETO,1788,11,3,2017,2017-11-03
DECRETO 1790 DEL 3 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1790 DEL 3 DE NOVIEMBRE DE 2017.pdf,DECRETO,1790,11,3,2017,2017-11-03
DECRETO 1810 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1810 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1810,11,7,2017,2017-11-07
DECRETO 1811 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1811 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1811,11,7,2017,2017-11-07
DECRETO 1840 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1840 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1840,11,7,2017,2017-11-07
DECRETO 1839 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1839 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1839,11,7,2017,2017-11-07
DECRETO 1834 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1834 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1834,11,7,2017,2017-11-07
DECRETO 1833 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1833 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1833,11,7,2017,2017-11-07
DECRETO 1832 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1832 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1832,11,7,2017,2017-11-07
DECRETO 1829 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1829 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1829,11,7,2017,2017-11-07
DECRETO 1823 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1823 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1823,11,7,2017,2017-11-07
DECRETO 1822 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1822 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1822,11,7,2017,2017-11-07
DECRETO 1820 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1820 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1820,11,7,2017,2017-11-07
DECRETO 1819 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1819 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1819,11,7,2017,2017-11-07
DECRETO 1821 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1821 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1821,11,7,2017,2017-11-07
DECRETO 1818 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1818 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1818,11,7,2017,2017-11-07
RESOLUCIÓN 394 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCIÓN 394 DEL 7 DE NOVIEMBRE DE 2017.pdf,RESOLUCION,394,11,7,2017,2017-11-07
DECRETO 1817 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1817 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1817,11,7,2017,2017-11-07
DECRETO 1802 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1802 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1802,11,7,2017,2017-11-07
DECRETO 1806 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1806 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1806,11,7,2017,2017-11-07
DECRETO 1807 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1807 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1807,11,7,2017,2017-11-07
DECRETO 1800 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1800 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1800,11,7,2017,2017-11-07
DECRETO 1812 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1812 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1812,11,7,2017,2017-11-07
DECRETO 1815 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1815 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1815,11,7,2017,2017-11-07
DECRETO 1816 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1816 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1816,11,7,2017,2017-11-07
DECRETO 1808 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1808 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1808,11,7,2017,2017-11-07
DECRETO 1809 DEL 7 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1809 DEL 7 DE NOVIEMBRE DE 2017.pdf,DECRETO,1809,11,7,2017,2017-11-07
DECRETO 1847 DEL 8 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1847 DEL 8 DE NOVIEMBRE DE 2017.pdf,DECRETO,1847,11,8,2017,2017-11-08
DECRETO 1848 DEL 8 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1848 DEL 8 DE NOVIEMBRE DE 2017.pdf,DECRETO,1848,11,8,2017,2017-11-08
DECRETO 1862 DEL 14 DE NOVEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1862 DEL 14 DE NOVEMBRE DE 2017.pdf,DECRETO,1862,11,14,2017,2017-11-14
DECRETO 1865 DEL 15 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1865 DEL 15 DE NOVIEMBRE DE 2017.pdf,DECRETO,1865,11,15,2017,2017-11-15
DECRETO 1866 DEL 15 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1866 DEL 15 DE NOVIEMBRE DE 2017.pdf,DECRETO,1866,11,15,2017,2017-11-15
DECRETO 1869 DEL 15 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1869 DEL 15 DE NOVIEMBRE DE 2017.pdf,DECRETO,1869,11,15,2017,2017-11-15
DECRETO 1868 DEL 15 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1868 DEL 15 DE NOVIEMBRE DE 2017.pdf,DECRETO,1868,11,15,2017,2017-11-15
DECRETO 1872 DEL 16 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1872 DEL 16 DE NOVIEMBRE DE 2017.pdf,DECRETO,1872,11,16,2017,2017-11-16
DECRETO 1873 DEL 17 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1873 DEL 17 DE NOVIEMBRE DE 2017.pdf,DECRETO,1873,11,17,2017,2017-11-17
DECRETO 1875 DEL 17 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1875 DEL 17 DE NOVIEMBRE DE 2017.pdf,DECRETO,1875,11,17,2017,2017-11-17
DECRETO 1876 DEL 17 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1876 DEL 17 DE NOVIEMBRE DE 2017.pdf,DECRETO,1876,11,17,2017,2017-11-17
DECRETO 1877 DEL 17 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1877 DEL 17 DE NOVIEMBRE DE 2017.pdf,DECRETO,1877,11,17,2017,2017-11-17
DECRETO 1874 DEL 17 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1874 DEL 17 DE NOVIEMBRE DE 2017.pdf,DECRETO,1874,11,17,2017,2017-11-17
DECRETO 1883 DEL 20 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1883 DEL 20 DE NOVIEMBRE DE 2017.pdf,DECRETO,1883,11,20,2017,2017-11-20
DECRETO 1891 DEL 20 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1891 DEL 20 DE NOVIEMBRE DE 2017.pdf,DECRETO,1891,11,20,2017,2017-11-20
DECRETO 1892 DEL 20 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1892 DEL 20 DE NOVIEMBRE DE 2017.pdf,DECRETO,1892,11,20,2017,2017-11-20
DECRETO 1896 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1896 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1896,11,22,2017,2017-11-22
DECRETO 1915 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1915 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1915,11,22,2017,2017-11-22
DECRETO 1914 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1914 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1914,11,22,2017,2017-11-22
DECRETO 1913 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1913 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1913,11,22,2017,2017-11-22
DECRETO 1912 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1912 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1912,11,22,2017,2017-11-22
DECRETO 1911 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1911 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1911,11,22,2017,2017-11-22
DECRETO 1910 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1910 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1910,11,22,2017,2017-11-22
DECRETO 1909 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1909 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1909,11,22,2017,2017-11-22
DECRETO 1908 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1908 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1908,11,22,2017,2017-11-22
DECRETO 1907 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1907 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1907,11,22,2017,2017-11-22
DECRETO 1905 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1905 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1905,11,22,2017,2017-11-22
DECRETO 1903 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1903 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1903,11,22,2017,2017-11-22
DECRETO 1902 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1902 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1902,11,22,2017,2017-11-22
DECRETO 1901 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1901 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1901,11,22,2017,2017-11-22
DECRETO 1900 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1900 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1900,11,22,2017,2017-11-22
DECRETO 1899 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1899 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1899,11,22,2017,2017-11-22
DECRETO 1897 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1897 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1897,11,22,2017,2017-11-22
DECRETO 1906 DEL 22 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1906 DEL 22 DE NOVIEMBRE DE 2017.pdf,DECRETO,1906,11,22,2017,2017-11-22
DECRETO 1904 DEL 22 DE NOVIEMBRE DE 201,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1904 DEL 22 DE NOVIEMBRE DE 201.pdf,DECRETO,1904,11,22,2017,2017-11-22
DECRETO 1951 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1951 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1951,11,28,2017,2017-11-28
DECRETO 1936 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1936 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1936,11,28,2017,2017-11-28
DECRETO 1937 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1937 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1937,11,28,2017,2017-11-28
DECRETO 1940 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1940 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1940,11,28,2017,2017-11-28
DECRETO 1942 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1942 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1942,11,28,2017,2017-11-28
DECRETO 1943 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1943 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1943,11,28,2017,2017-11-28
DECRETO 1946 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1946 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1946,11,28,2017,2017-11-28
DECRETO 1947 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1947 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1947,11,28,2017,2017-11-28
DECRETO 1950 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1950 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1950,11,28,2017,2017-11-28
DECRETO 1949 DEL 28 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1949 DEL 28 DE NOVIEMBRE DE 2017.pdf,DECRETO,1949,11,28,2017,2017-11-28
DECRETO 1952 DEL 29 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1952 DEL 29 DE NOVIEMBRE DE 2017.pdf,DECRETO,1952,11,29,2017,2017-11-29
RESOLUCIÓN 411 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCIÓN 411 DEL 30 DE NOVIEMBRE DE 2017.pdf,RESOLUCION,411,11,30,2017,2017-11-30
DECRETO 1973 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1973 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1973,11,30,2017,2017-11-30
RESOLUCIÓN 412 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCIÓN 412 DEL 30 DE NOVIEMBRE DE 2017.pdf,RESOLUCION,412,11,30,2017,2017-11-30
DECRETO 1979 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1979 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1979,11,30,2017,2017-11-30
DECRETO 1980 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1980 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1980,11,30,2017,2017-11-30
DECRETO 1983 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1983 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1983,11,30,2017,2017-11-30
DECRETO 1996 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1996 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1996,11,30,2017,2017-11-30
DECRETO 1997 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1997 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1997,11,30,2017,2017-11-30
DECRETO 1998 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1998 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1998,11,30,2017,2017-11-30
DECRETO 1978 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1978 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1978,11,30,2017,2017-11-30
DECRETO 2002 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2002 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2002,11,30,2017,2017-11-30
DECRETO 2004 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2004 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2004,11,30,2017,2017-11-30
DECRETO 2005 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2005 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2005,11,30,2017,2017-11-30
DECRETO 2010 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2010 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2010,11,30,2017,2017-11-30
DECRETO 2011 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2011 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2011,11,30,2017,2017-11-30
DECRETO 2012 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2012 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2012,11,30,2017,2017-11-30
DECRETO 2013 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2013 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2013,11,30,2017,2017-11-30
DECRETO 2003 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2003 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2003,11,30,2017,2017-11-30
DECRETO 1976 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1976 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1976,11,30,2017,2017-11-30
DECRETO 1977 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1977 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1977,11,30,2017,2017-11-30
DECRETO 1965 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1965 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1965,11,30,2017,2017-11-30
DECRETO 1961 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1961 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1961,11,30,2017,2017-11-30
DECRETO 1960 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1960 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1960,11,30,2017,2017-11-30
DECRETO 1962 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1962 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1962,11,30,2017,2017-11-30
DECRETO 1963 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1963 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1963,11,30,2017,2017-11-30
DECRETO 1964 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1964 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1964,11,30,2017,2017-11-30
DECRETO 1975 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1975 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1975,11,30,2017,2017-11-30
DECRETO 2014 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2014 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,2014,11,30,2017,2017-11-30
DECRETO 1966 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1966 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1966,11,30,2017,2017-11-30
DECRETO 1968 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1968 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1968,11,30,2017,2017-11-30
DECRETO 1969 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1969 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1969,11,30,2017,2017-11-30
DECRETO 1970 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1970 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1970,11,30,2017,2017-11-30
DECRETO 1971 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1971 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1971,11,30,2017,2017-11-30
DECRETO 1972 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1972 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1972,11,30,2017,2017-11-30
DECRETO 1974 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1974 DEL 30 DE NOVIEMBRE DE 2017.pdf,DECRETO,1974,11,30,2017,2017-11-30
